51881767,53.0652430839837,8.79210613667965,-4.394340526530057,0.17,4.5643405265300565
51881767,53.0655488558114,8.79261458292603,-2.235529958760484,0.17,2.405529958760484
51881767,53.0658806953579,8.79314633086324,-1.4612489679129201,0.17,1.63124896791292
51881767,53.0661107786,8.79338429309428,-1.2207144684329885,0.17,1.3907144684329884
51881767,53.0661121197045,8.79340943880379,-1.5353415053307768,0.17,1.7053415053307768
51881767,53.0661043245345,8.79342829808593,-1.5323979064759463,0.17,1.7023979064759462
51881767,53.0661084316671,8.79343114793301,-1.2061626360346307,0.17,1.3761626360346306
51881767,53.0661118682474,8.79342947155237,-1.527019311035038,0.17,1.697019311035038
51881767,53.0661351699382,8.79340591840446,-1.5217235791202701,0.17,1.69172357912027
51881767,53.0661274585873,8.79342058673501,-1.5206619464358613,0.17,1.6906619464358612
51881767,53.0661871377379,8.79351647570729,-1.4460805922465532,0.17,1.616080592246553
51881768,53.0673813913018,8.79505782388151,-2.1059689759772184,0.081,2.1869689759772184
51881768,53.0673030205071,8.79521607421339,-2.0964868342426586,0.081,2.1774868342426585
51881768,53.0675446707755,8.79552595317364,-12.800729978646869,0.081,12.881729978646868
51881825,53.0678917653859,8.7960544321686,-1.4870293379574027,-0.114,1.3730293379574026
51881825,53.0683772452176,8.79675457254052,-0.5641944951368385,-0.114,0.4501944951368385
51881938,53.06889901869,8.79764372482896,-0.8208559224091376,0.162,0.9828559224091377
811768915,53.0692228954285,8.79844042472541,-0.05967966383188015,0.076,0.13567966383188015
811768915,53.0692778807133,8.79874393343925,0.8412196740984986,0.228,0.6132196740984986
811768915,53.0692763719708,8.79875105805695,-0.0349625782774516,0.228,0.2629625782774516
811768915,53.0692756175995,8.79875374026597,-0.03493658047636942,0.228,0.2629365804763694
811768915,53.0692748632282,8.79875466227531,-0.03495020426043364,0.228,0.26295020426043364
811768916,53.0692741926759,8.79875499755144,-0.1486360240699904,0.222,0.3706360240699904
811768916,53.0692740250379,8.79875558428466,-0.14861192478828958,0.222,0.3706119247882896
